11.098,1.625,0.541,2.583,0.893,2.672,1,12-10-10:21:18
12.557,3.109,2.660,0.865,2.129,0.515,1,12-10-10:21:18
3.331,0.166,1.532,0.846,1.679,0.263,1,12-10-10:21:18
7.879,4.624,3.098,0.842,0.980,1.419,1,12-10-10:21:18
4.850,0.322,4.139,0.689,1.673,1.127,1,12-10-10:21:18
2.294,4.126,3.398,0.043,1.561,0.350,1,12-10-10:21:18
0.370,2.991,1.441,0.881,0.510,0.576,1,12-10-10:21:18
10.844,3.192,3.217,1.124,0.366,2.228,1,12-10-10:21:18
1.618,0.243,3.078,0.021,1.515,2.350,1,12-10-10:21:18
3.996,0.025,2.126,1.061,3.296,0.161,1,12-10-10:21:18
3.228,0.762,0.878,0.332,2.422,0.494,1,12-10-10:21:18
6.855,2.920,5.143,0.332,2.422,0.494,1,12-10-10:21:18
2.887,1.036,1.302,0.617,1.895,0.194,1,12-10-10:21:18
11.423,8.114,0.654,2.281,2.317,2.035,1,12-10-10:21:18
3.529,0.720,1.254,2.281,2.317,2.035,1,12-10-10:21:18
3.842,5.200,3.166,1.022,0.958,1.507,1,12-10-10:21:18
0.401,0.737,1.785,0.379,0.268,1.110,1,12-10-10:21:18
0.741,0.692,1.202,0.361,0.185,1.088,1,12-10-10:21:18
0.137,1.522,0.638,0.361,0.185,1.088,1,12-10-10:21:19
0.947,0.643,0.451,0.245,0.785,0.353,1,12-10-10:21:19
1.266,1.440,0.112,0.293,0.483,0.716,1,12-10-10:21:19
2.636,1.376,0.360,0.289,0.256,1.217,1,12-10-10:21:19
1.926,0.554,0.394,0.114,0.128,1.267,1,12-10-10:21:19
0.579,0.049,1.456,0.132,0.107,0.506,1,12-10-10:21:19
0.901,0.483,2.301,0.311,0.453,0.170,1,12-10-10:21:19
2.171,0.160,2.985,0.926,0.361,0.036,1,12-10-10:21:19
1.844,0.575,1.709,1.065,0.174,0.034,1,12-10-10:21:19
1.223,0.052,0.785,1.065,0.174,0.034,1,12-10-10:21:19
0.209,1.677,0.240,1.020,0.572,0.068,1,12-10-10:21:19
0.283,2.255,0.759,0.774,0.254,0.150,1,12-10-10:21:19
0.453,1.681,1.004,1.115,0.697,0.058,1,12-10-10:21:19
0.021,3.373,0.507,1.115,0.697,0.058,1,12-10-10:21:19
1.520,0.825,0.327,0.951,1.992,0.239,1,12-10-10:21:19
1.090,0.560,0.812,0.406,0.923,0.002,1,12-10-10:21:19
0.511,1.424,0.962,0.002,0.194,0.088,1,12-10-10:21:19
1.070,1.825,1.301,0.067,0.474,0.075,1,12-10-10:21:19
4.679,0.489,3.360,0.067,0.474,0.075,1,12-10-10:21:19
6.007,1.790,4.202,0.414,0.116,0.157,1,12-10-10:21:19
3.736,1.028,4.129,0.414,0.116,0.157,1,12-10-10:21:19
4.385,2.634,3.066,0.178,0.569,0.162,1,12-10-10:21:19
3.080,0.098,4.559,0.178,0.569,0.162,1,12-10-10:21:19
1.699,0.577,1.123,0.120,2.635,0.385,1,12-10-10:21:19
1.804,2.241,0.668,0.120,2.635,0.385,1,12-10-10:21:19
2.770,0.480,1.761,0.338,0.186,0.366,1,12-10-10:21:20
0.452,1.109,1.040,1.189,1.664,0.576,1,12-10-10:21:20
2.965,0.881,4.472,1.517,0.232,0.418,1,12-10-10:21:20
1.797,0.192,1.050,1.517,0.232,0.418,1,12-10-10:21:20
1.012,0.223,0.006,0.757,0.594,0.101,1,12-10-10:21:20
1.307,0.463,0.959,0.127,1.192,0.086,1,12-10-10:21:20
1.993,0.220,0.139,0.096,0.902,0.299,1,12-10-10:21:20
1.467,0.550,0.066,0.303,0.360,0.398,1,12-10-10:21:20
2.358,2.183,0.047,0.408,0.252,0.326,1,12-10-10:21:20
2.454,0.122,0.960,0.484,0.160,0.095,1,12-10-10:21:20
1.082,0.401,0.964,0.484,0.160,0.095,1,12-10-10:21:20
4.835,0.603,1.552,0.452,0.547,0.112,1,12-10-10:21:20
2.901,0.449,2.046,0.224,0.951,0.095,1,12-10-10:21:20
1.290,2.014,0.957,0.770,1.066,0.083,1,12-10-10:21:20
0.124,3.871,1.555,1.514,0.901,0.342,1,12-10-10:21:20
0.146,1.648,0.975,2.213,1.950,0.674,1,12-10-10:21:20
0.188,5.917,0.754,1.755,4.236,0.754,1,12-10-10:21:20
0.202,0.750,2.465,1.087,2.130,0.457,1,12-10-10:21:20
1.434,0.815,0.957,0.588,0.417,0.189,1,12-10-10:21:20
0.616,1.421,1.714,0.588,0.417,0.189,1,12-10-10:21:20
2.325,0.444,2.516,0.323,0.341,0.083,1,12-10-10:21:20
5.874,0.650,4.495,0.191,1.224,0.062,1,12-10-10:21:20
