0.881,0.818,0.383,0.394,0.858,0.364,1,12-10-10:48:58
0.954,0.124,0.945,0.089,0.125,0.363,1,12-10-10:48:58
0.593,1.270,0.674,0.089,0.125,0.363,1,12-10-10:48:58
1.551,3.074,0.692,0.616,0.324,0.128,1,12-10-10:48:58
2.395,2.987,4.458,1.742,0.341,0.109,1,12-10-10:48:58
4.180,3.196,3.519,2.435,0.305,0.005,1,12-10-10:48:58
0.146,1.218,4.944,0.454,0.617,0.247,1,12-10-10:48:58
6.890,0.246,3.829,0.907,2.042,0.642,1,12-10-10:48:58
3.889,0.497,0.699,0.168,1.508,0.515,1,12-10-10:48:58
0.262,0.103,2.116,0.864,0.955,0.227,1,12-10-10:48:58
1.562,0.786,2.625,0.909,1.198,0.407,1,12-10-10:48:58
2.021,0.177,1.152,0.440,0.660,0.227,1,12-10-10:48:58
0.844,0.025,2.594,0.119,0.229,0.318,1,12-10-10:48:58
2.245,0.090,0.945,0.035,0.179,0.604,1,12-10-10:48:58
2.695,0.210,0.745,0.043,0.025,0.524,1,12-10-10:48:58
0.111,0.402,1.325,0.029,0.000,0.016,1,12-10-10:48:58
1.010,1.111,0.850,0.030,0.195,0.023,1,12-10-10:48:58
0.392,2.759,4.372,0.266,0.034,0.034,1,12-10-10:48:58
5.161,0.078,5.255,0.435,0.576,0.145,1,12-10-10:48:58
0.073,6.900,6.915,0.954,0.543,0.045,1,12-10-10:48:58
1.962,3.081,1.167,1.035,0.355,0.136,1,12-10-10:48:58
0.249,3.605,1.407,0.588,0.551,0.082,1,12-10-10:48:58
0.446,4.207,1.619,0.404,0.078,0.300,1,12-10-10:48:58
0.711,1.911,1.560,0.557,0.272,0.351,1,12-10-10:48:58
0.882,1.705,0.732,0.557,0.272,0.351,1,12-10-10:48:58
0.789,0.478,1.494,0.550,1.055,0.326,1,12-10-10:48:59
2.980,0.847,1.478,0.163,1.331,0.465,1,12-10-10:48:59
1.300,0.303,0.937,0.510,0.501,0.347,1,12-10-10:48:59
0.813,0.383,1.223,0.168,0.230,0.100,1,12-10-10:48:59
1.229,0.521,1.181,0.168,0.230,0.100,1,12-10-10:48:59
0.449,0.543,0.876,0.185,0.865,0.155,1,12-10-10:48:59
2.180,3.110,0.039,0.185,0.865,0.155,1,12-10-10:48:59
2.069,0.866,0.284,0.008,0.471,0.133,1,12-10-10:48:59
1.714,2.802,2.168,0.037,1.199,0.316,1,12-10-10:48:59
2.404,0.352,0.522,0.037,1.199,0.316,1,12-10-10:48:59
0.425,4.299,2.068,0.298,1.242,1.056,1,12-10-10:48:59
3.558,3.354,5.444,2.667,1.620,0.007,1,12-10-10:48:59
4.992,7.708,0.165,2.667,1.620,0.007,1,12-10-10:48:59
3.003,3.396,4.576,0.204,0.117,0.672,1,12-10-10:48:59
9.859,2.769,5.066,0.751,0.285,0.971,1,12-10-10:48:59
1.307,0.403,3.069,0.198,1.106,0.303,1,12-10-10:48:59
3.257,0.436,3.656,0.413,0.369,0.362,1,12-10-10:48:59
2.435,0.723,2.791,0.022,0.192,0.472,1,12-10-10:48:59
1.739,0.917,1.768,0.613,0.079,0.998,1,12-10-10:48:59
4.481,0.697,2.173,0.844,0.339,0.978,1,12-10-10:48:59
0.740,2.956,1.557,0.844,0.339,0.978,1,12-10-10:48:59
1.563,1.539,3.120,0.470,0.111,0.759,1,12-10-10:48:59
4.915,1.901,13.377,0.470,0.111,0.759,1,12-10-10:48:59
4.292,5.461,10.251,1.335,0.788,0.307,1,12-10-10:48:59
1.191,4.025,4.336,2.135,0.550,0.145,1,12-10-10:49:00
