0.002,0.010,0.020,0.000,0.000,0.000,0,12-10-11:15:33
0.004,0.014,0.005,0.001,0.000,0.000,0,12-10-11:15:33
0.012,0.011,0.013,0.001,0.000,0.000,0,12-10-11:15:33
0.000,0.002,0.016,0.001,0.000,0.000,0,12-10-11:15:33
0.002,0.002,0.010,0.000,0.000,0.001,0,12-10-11:15:33
0.000,0.003,0.017,0.001,0.000,0.000,0,12-10-11:15:33
0.007,0.002,0.017,0.000,0.000,0.000,0,12-10-11:15:33
0.001,0.002,0.004,0.000,0.000,0.000,0,12-10-11:15:33
0.006,0.005,0.000,0.000,0.000,0.000,0,12-10-11:15:34
0.010,0.013,0.005,0.000,0.000,0.000,0,12-10-11:15:34
0.016,0.016,0.004,0.000,0.000,0.000,0,12-10-11:15:34
0.014,0.002,0.009,0.000,0.000,0.001,0,12-10-11:15:34
0.002,0.018,0.002,0.001,0.000,0.000,0,12-10-11:15:34
0.013,0.009,0.025,0.001,0.000,0.000,0,12-10-11:15:34
0.003,0.009,0.001,0.001,0.000,0.000,0,12-10-11:15:34
0.007,0.007,0.012,0.001,0.000,0.001,0,12-10-11:15:34
0.002,0.007,0.001,0.000,0.000,0.000,0,12-10-11:15:34
0.007,0.005,0.006,0.001,0.000,0.000,0,12-10-11:15:34
0.003,0.009,0.004,0.001,0.000,0.000,0,12-10-11:15:34
0.007,0.014,0.012,0.001,0.000,0.000,0,12-10-11:15:34
0.002,0.002,0.007,0.001,0.000,0.001,0,12-10-11:15:34
0.002,0.009,0.009,0.001,0.000,0.000,0,12-10-11:15:34
0.005,0.000,0.009,0.000,0.000,0.000,0,12-10-11:15:34
0.000,0.007,0.023,0.000,0.000,0.000,0,12-10-11:15:34
0.000,0.005,0.004,0.001,0.000,0.000,0,12-10-11:15:34
0.009,0.000,0.003,0.000,0.000,0.000,0,12-10-11:15:34
0.001,0.011,0.001,0.001,0.000,0.000,0,12-10-11:15:34
0.007,0.023,0.003,0.001,0.000,0.000,0,12-10-11:15:34
0.002,0.012,0.010,0.001,0.000,0.000,0,12-10-11:15:35
0.002,0.006,0.021,0.001,0.000,0.000,0,12-10-11:15:35
0.002,0.009,0.007,0.000,0.000,0.000,0,12-10-11:15:35
0.000,0.003,0.011,0.000,0.000,0.000,0,12-10-11:15:35
0.005,0.013,0.005,0.001,0.000,0.000,0,12-10-11:15:35
0.000,0.014,0.015,0.001,0.000,0.000,0,12-10-11:15:35
0.015,0.004,0.003,0.000,0.000,0.001,0,12-10-11:15:35
0.017,0.002,0.009,0.000,0.000,0.000,0,12-10-11:15:35
0.002,0.009,0.003,0.000,0.000,0.000,0,12-10-11:15:35
0.000,0.011,0.006,0.000,0.000,0.000,0,12-10-11:15:35
0.007,0.003,0.019,0.000,0.000,0.000,0,12-10-11:15:35
0.009,0.002,0.016,0.001,0.000,0.000,0,12-10-11:15:35
0.003,0.006,0.005,0.001,0.000,0.001,0,12-10-11:15:35
0.002,0.002,0.003,0.000,0.000,0.000,0,12-10-11:15:35
0.000,0.009,0.002,0.000,0.000,0.000,0,12-10-11:15:35
