0.002,0.000,0.005,0.000,0.000,0.000,0,12-10-11:12:28
0.003,0.003,0.002,0.001,0.000,0.001,0,12-10-11:12:29
0.000,0.002,0.017,0.000,0.000,0.000,0,12-10-11:12:29
0.002,0.005,0.012,0.000,0.000,0.000,0,12-10-11:12:29
0.002,0.004,0.000,0.001,0.000,0.000,0,12-10-11:12:29
0.000,0.002,0.009,0.000,0.000,0.000,0,12-10-11:12:29
0.009,0.004,0.008,0.000,0.000,0.000,0,12-10-11:12:29
0.003,0.010,0.012,0.001,0.000,0.000,0,12-10-11:12:29
0.007,0.000,0.011,0.001,0.000,0.000,0,12-10-11:12:29
0.004,0.004,0.003,0.000,0.000,0.001,0,12-10-11:12:29
0.007,0.003,0.007,0.000,0.000,0.001,0,12-10-11:12:29
0.000,0.002,0.011,0.001,0.000,0.001,0,12-10-11:12:29
0.013,0.002,0.008,0.000,0.000,0.000,0,12-10-11:12:29
0.016,0.005,0.000,0.000,0.000,0.000,0,12-10-11:12:29
0.000,0.010,0.002,0.000,0.000,0.000,0,12-10-11:12:29
0.000,0.011,0.002,0.001,0.000,0.000,0,12-10-11:12:29
0.005,0.014,0.007,0.000,0.000,0.000,0,12-10-11:12:29
0.005,0.005,0.007,0.000,0.000,0.000,0,12-10-11:12:29
0.004,0.002,0.002,0.000,0.000,0.001,0,12-10-11:12:29
0.007,0.000,0.003,0.000,0.000,0.001,0,12-10-11:12:29
0.000,0.003,0.005,0.000,0.000,0.001,0,12-10-11:12:30
0.000,0.004,0.009,0.001,0.000,0.000,0,12-10-11:12:30
0.000,0.007,0.012,0.000,0.000,0.000,0,12-10-11:12:30
0.009,0.003,0.007,0.001,0.000,0.000,0,12-10-11:12:30
0.012,0.005,0.011,0.001,0.000,0.000,0,12-10-11:12:30
0.005,0.009,0.012,0.000,0.000,0.000,0,12-10-11:12:30
0.000,0.002,0.003,0.000,0.000,0.000,0,12-10-11:12:30
0.009,0.016,0.011,0.000,0.000,0.000,0,12-10-11:12:30
0.010,0.014,0.012,0.000,0.000,0.001,0,12-10-11:12:30
0.002,0.003,0.009,0.001,0.000,0.001,0,12-10-11:12:30
0.002,0.000,0.012,0.001,0.000,0.001,0,12-10-11:12:30
0.000,0.004,0.004,0.000,0.000,0.000,0,12-10-11:12:30
0.007,0.008,0.005,0.000,0.000,0.000,0,12-10-11:12:30
0.005,0.027,0.000,0.000,0.000,0.000,0,12-10-11:12:30
0.002,0.017,0.013,0.000,0.000,0.000,0,12-10-11:12:30
0.002,0.002,0.017,0.000,0.000,0.000,0,12-10-11:12:30
0.002,0.000,0.009,0.001,0.000,0.000,0,12-10-11:12:30
0.002,0.007,0.018,0.001,0.000,0.000,0,12-10-11:12:30
0.002,0.005,0.018,0.000,0.000,0.000,0,12-10-11:12:30
0.009,0.002,0.007,0.000,0.000,0.000,0,12-10-11:12:30
0.005,0.005,0.007,0.001,0.000,0.000,0,12-10-11:12:30
0.000,0.002,0.007,0.000,0.000,0.000,0,12-10-11:12:31
0.002,0.009,0.002,0.001,0.000,0.000,0,12-10-11:12:31
0.002,0.007,0.000,0.000,0.000,0.001,0,12-10-11:12:31
0.002,0.009,0.005,0.000,0.000,0.000,0,12-10-11:12:31
0.002,0.005,0.009,0.000,0.000,0.000,0,12-10-11:12:31
0.007,0.000,0.009,0.001,0.000,0.000,0,12-10-11:12:31
0.005,0.000,0.005,0.001,0.000,0.001,0,12-10-11:12:31
0.004,0.000,0.002,0.001,0.000,0.000,0,12-10-11:12:31
0.009,0.000,0.011,0.000,0.000,0.000,0,12-10-11:12:31
0.027,0.002,0.005,0.000,0.000,0.000,0,12-10-11:12:31
0.026,0.011,0.000,0.001,0.000,0.000,0,12-10-11:12:31
0.002,0.016,0.000,0.000,0.000,0.000,0,12-10-11:12:31
0.007,0.007,0.004,0.001,0.000,0.000,0,12-10-11:12:31
0.004,0.000,0.007,0.000,0.000,0.000,0,12-10-11:12:31
0.003,0.000,0.002,0.000,0.000,0.000,0,12-10-11:12:31
0.002,0.002,0.005,0.000,0.000,0.001,0,12-10-11:12:31
0.014,0.000,0.006,0.001,0.000,0.000,0,12-10-11:12:31
0.007,0.004,0.007,0.001,0.000,0.000,0,12-10-11:12:31
0.002,0.000,0.004,0.000,0.000,0.000,0,12-10-11:12:31
0.009,0.003,0.014,0.001,0.000,0.000,0,12-10-11:12:31
0.018,0.006,0.016,0.000,0.000,0.001,0,12-10-11:12:32
0.023,0.010,0.005,0.000,0.000,0.000,0,12-10-11:12:32
0.010,0.004,0.002,0.000,0.000,0.000,0,12-10-11:12:32
0.004,0.006,0.003,0.000,0.000,0.001,0,12-10-11:12:32
0.002,0.010,0.002,0.000,0.000,0.000,0,12-10-11:12:32
0.007,0.007,0.009,0.000,0.000,0.000,0,12-10-11:12:32
0.012,0.000,0.010,0.001,0.000,0.000,0,12-10-11:12:32
0.005,0.009,0.000,0.001,0.000,0.001,0,12-10-11:12:32
0.002,0.005,0.004,0.000,0.000,0.000,0,12-10-11:12:32
0.006,0.007,0.005,0.001,0.000,0.000,0,12-10-11:12:32
0.009,0.011,0.000,0.001,0.000,0.000,0,12-10-11:12:32
0.004,0.009,0.004,0.001,0.000,0.000,0,12-10-11:12:32
0.003,0.002,0.007,0.000,0.000,0.000,0,12-10-11:12:32
0.009,0.001,0.009,0.000,0.000,0.000,0,12-10-11:12:32
0.009,0.007,0.007,0.000,0.000,0.000,0,12-10-11:12:32
0.000,0.004,0.004,0.001,0.000,0.000,0,12-10-11:12:32
0.002,0.009,0.003,0.000,0.000,0.000,0,12-10-11:12:32
0.002,0.004,0.004,0.001,0.000,0.001,0,12-10-11:12:32
0.005,0.001,0.009,0.001,0.000,0.001,0,12-10-11:12:32
0.003,0.014,0.007,0.001,0.000,0.001,0,12-10-11:12:32
0.002,0.010,0.002,0.001,0.000,0.001,0,12-10-11:12:33
0.002,0.011,0.009,0.001,0.000,0.000,0,12-10-11:12:33
0.011,0.003,0.005,0.001,0.000,0.000,0,12-10-11:12:33
0.016,0.002,0.002,0.001,0.000,0.000,0,12-10-11:12:33
0.012,0.007,0.002,0.001,0.000,0.000,0,12-10-11:12:33
0.014,0.004,0.002,0.001,0.000,0.000,0,12-10-11:12:33
0.018,0.013,0.007,0.001,0.000,0.000,0,12-10-11:12:33
0.006,0.009,0.006,0.001,0.000,0.000,0,12-10-11:12:33
0.010,0.002,0.001,0.001,0.000,0.000,0,12-10-11:12:33
0.003,0.009,0.012,0.001,0.000,0.000,0,12-10-11:12:33
0.009,0.010,0.002,0.001,0.000,0.000,0,12-10-11:12:33
0.016,0.006,0.011,0.001,0.000,0.000,0,12-10-11:12:33
0.009,0.007,0.023,0.001,0.000,0.000,0,12-10-11:12:33
0.002,0.000,0.008,0.001,0.000,0.000,0,12-10-11:12:33
0.003,0.006,0.005,0.001,0.000,0.000,0,12-10-11:12:33
0.007,0.007,0.000,0.001,0.000,0.000,0,12-10-11:12:33
0.011,0.002,0.009,0.001,0.000,0.000,0,12-10-11:12:33
0.001,0.003,0.003,0.001,0.000,0.000,0,12-10-11:12:33
0.014,0.005,0.003,0.001,0.000,0.000,0,12-10-11:12:33
0.012,0.001,0.009,0.001,0.000,0.000,0,12-10-11:12:33
0.009,0.003,0.007,0.001,0.000,0.000,0,12-10-11:12:34
0.005,0.004,0.004,0.001,0.000,0.000,0,12-10-11:12:34
0.004,0.011,0.005,0.001,0.000,0.001,0,12-10-11:12:34
0.005,0.007,0.000,0.001,0.000,0.001,0,12-10-11:12:34
0.000,0.000,0.002,0.001,0.000,0.000,0,12-10-11:12:34
0.007,0.005,0.007,0.001,0.000,0.000,0,12-10-11:12:34
0.016,0.002,0.005,0.001,0.000,0.001,0,12-10-11:12:34
0.012,0.003,0.011,0.001,0.000,0.000,0,12-10-11:12:34
0.002,0.002,0.008,0.001,0.000,0.000,0,12-10-11:12:34
0.004,0.005,0.009,0.001,0.000,0.000,0,12-10-11:12:34
0.005,0.009,0.003,0.001,0.000,0.001,0,12-10-11:12:34
0.005,0.007,0.000,0.001,0.000,0.000,0,12-10-11:12:34
0.004,0.002,0.005,0.001,0.000,0.000,0,12-10-11:12:34
0.005,0.007,0.002,0.001,0.000,0.001,0,12-10-11:12:34
0.002,0.002,0.014,0.001,0.000,0.001,0,12-10-11:12:34
0.002,0.005,0.005,0.001,0.000,0.000,0,12-10-11:12:34
0.002,0.014,0.006,0.001,0.000,0.001,0,12-10-11:12:34
0.000,0.011,0.001,0.001,0.000,0.000,0,12-10-11:12:34
0.004,0.002,0.010,0.001,0.000,0.001,0,12-10-11:12:34
0.002,0.005,0.007,0.001,0.000,0.000,0,12-10-11:12:35
0.004,0.004,0.005,0.001,0.000,0.000,0,12-10-11:12:35
0.007,0.013,0.002,0.001,0.000,0.000,0,12-10-11:12:35
0.001,0.008,0.004,0.001,0.001,0.000,0,12-10-11:12:35
0.004,0.005,0.003,0.001,0.000,0.001,0,12-10-11:12:35
0.005,0.007,0.002,0.001,0.000,0.001,0,12-10-11:12:35
0.013,0.001,0.008,0.001,0.000,0.000,0,12-10-11:12:35
