0.000,0.004,0.016,0.000,0.000,0.001,0,12-10-11:02:46
0.005,0.013,0.011,0.000,0.000,0.001,0,12-10-11:02:46
0.007,0.004,0.002,0.000,0.000,0.001,0,12-10-11:02:46
0.011,0.010,0.008,0.000,0.000,0.001,0,12-10-11:02:46
0.011,0.014,0.014,0.000,0.000,0.001,0,12-10-11:02:46
0.008,0.001,0.000,0.000,0.000,0.001,0,12-10-11:02:46
0.012,0.006,0.002,0.000,0.000,0.001,0,12-10-11:02:46
0.002,0.003,0.007,0.000,0.000,0.000,0,12-10-11:02:46
0.011,0.027,0.005,0.000,0.000,0.000,0,12-10-11:02:46
0.014,0.019,0.000,0.000,0.000,0.001,0,12-10-11:02:46
0.007,0.011,0.004,0.000,0.000,0.001,0,12-10-11:02:46
0.013,0.009,0.007,0.000,0.000,0.001,0,12-10-11:02:46
0.012,0.002,0.015,0.000,0.000,0.001,0,12-10-11:02:46
0.005,0.002,0.021,0.000,0.000,0.001,0,12-10-11:02:46
0.000,0.007,0.005,0.000,0.000,0.001,0,12-10-11:02:46
0.005,0.020,0.015,0.000,0.000,0.001,0,12-10-11:02:46
0.005,0.028,0.003,0.000,0.000,0.001,0,12-10-11:02:47
0.007,0.002,0.005,0.000,0.000,0.001,0,12-10-11:02:47
0.013,0.003,0.025,0.000,0.000,0.001,0,12-10-11:02:47
0.012,0.009,0.026,0.000,0.000,0.001,0,12-10-11:02:47
0.007,0.000,0.001,0.000,0.000,0.001,0,12-10-11:02:47
0.003,0.018,0.015,0.000,0.001,0.000,0,12-10-11:02:47
0.009,0.012,0.015,0.000,0.000,0.000,0,12-10-11:02:47
0.015,0.009,0.028,0.000,0.000,0.000,0,12-10-11:02:47
0.018,0.001,0.016,0.000,0.001,0.001,0,12-10-11:02:47
0.003,0.009,0.017,0.000,0.000,0.001,0,12-10-11:02:47
0.011,0.005,0.000,0.000,0.000,0.000,0,12-10-11:02:47
0.002,0.000,0.015,0.000,0.000,0.000,0,12-10-11:02:47
0.005,0.004,0.010,0.000,0.000,0.001,0,12-10-11:02:47
0.002,0.011,0.006,0.000,0.000,0.000,0,12-10-11:02:47
0.007,0.009,0.003,0.000,0.000,0.001,0,12-10-11:02:47
0.000,0.011,0.019,0.000,0.001,0.000,0,12-10-11:02:47
0.002,0.012,0.022,0.000,0.000,0.001,0,12-10-11:02:47
0.005,0.002,0.020,0.000,0.000,0.001,0,12-10-11:02:47
0.002,0.004,0.017,0.000,0.001,0.000,0,12-10-11:02:47
0.005,0.004,0.009,0.000,0.000,0.000,0,12-10-11:02:47
0.002,0.012,0.014,0.000,0.000,0.000,0,12-10-11:02:48
0.004,0.007,0.011,0.000,0.000,0.000,0,12-10-11:02:48
0.003,0.005,0.017,0.000,0.001,0.000,0,12-10-11:02:48
0.007,0.000,0.026,0.000,0.000,0.001,0,12-10-11:02:48
0.002,0.007,0.007,0.000,0.000,0.001,0,12-10-11:02:48
0.001,0.009,0.014,0.000,0.000,0.001,0,12-10-11:02:48
0.011,0.013,0.014,0.000,0.001,0.001,0,12-10-11:02:48
0.007,0.005,0.005,0.001,0.000,0.001,0,12-10-11:02:48
0.005,0.005,0.002,0.001,0.000,0.001,0,12-10-11:02:48
0.007,0.007,0.020,0.000,0.000,0.000,0,12-10-11:02:48
0.002,0.007,0.037,0.000,0.000,0.000,0,12-10-11:02:48
0.014,0.004,0.006,0.000,0.000,0.001,0,12-10-11:02:48
0.014,0.002,0.006,0.000,0.000,0.000,0,12-10-11:02:48
0.002,0.003,0.019,0.000,0.000,0.000,0,12-10-11:02:48
0.014,0.000,0.004,0.000,0.000,0.001,0,12-10-11:02:48
0.005,0.005,0.014,0.000,0.000,0.001,0,12-10-11:02:48
0.000,0.011,0.007,0.000,0.000,0.000,0,12-10-11:02:48
0.002,0.010,0.015,0.000,0.000,0.000,0,12-10-11:02:48
0.004,0.009,0.012,0.000,0.000,0.001,0,12-10-11:02:48
0.004,0.007,0.011,0.000,0.000,0.001,0,12-10-11:02:48
0.007,0.000,0.045,0.001,0.000,0.001,0,12-10-11:02:49
0.007,0.005,0.002,0.000,0.000,0.000,0,12-10-11:02:49
0.004,0.002,0.004,0.000,0.000,0.000,0,12-10-11:02:49
0.003,0.007,0.006,0.000,0.000,0.000,0,12-10-11:02:49
0.000,0.014,0.023,0.000,0.000,0.001,0,12-10-11:02:49
0.006,0.003,0.032,0.000,0.000,0.001,0,12-10-11:02:49
0.010,0.002,0.023,0.000,0.000,0.000,0,12-10-11:02:49
0.007,0.000,0.001,0.000,0.000,0.000,0,12-10-11:02:49
0.009,0.003,0.041,0.000,0.000,0.000,0,12-10-11:02:49
0.011,0.005,0.033,0.000,0.000,0.000,0,12-10-11:02:49
0.005,0.011,0.001,0.000,0.000,0.000,0,12-10-11:02:49
0.007,0.021,0.036,0.000,0.000,0.000,0,12-10-11:02:49
0.004,0.001,0.013,0.000,0.000,0.001,0,12-10-11:02:49
0.012,0.005,0.056,0.000,0.000,0.000,0,12-10-11:02:49
0.007,0.000,0.065,0.000,0.000,0.001,0,12-10-11:02:49
0.005,0.009,0.049,0.000,0.000,0.001,0,12-10-11:02:49
0.012,0.002,0.023,0.000,0.000,0.000,0,12-10-11:02:49
0.000,0.003,0.015,0.000,0.000,0.000,0,12-10-11:02:49
0.003,0.007,0.002,0.000,0.000,0.001,0,12-10-11:02:49
0.004,0.015,0.029,0.001,0.000,0.001,0,12-10-11:02:49
0.005,0.013,0.008,0.001,0.000,0.001,0,12-10-11:02:50
0.002,0.008,0.001,0.000,0.000,0.001,0,12-10-11:02:50
0.007,0.005,0.012,0.000,0.001,0.000,0,12-10-11:02:50
0.000,0.012,0.020,0.000,0.001,0.000,0,12-10-11:02:50
0.011,0.003,0.004,0.000,0.000,0.000,0,12-10-11:02:50
0.007,0.002,0.028,0.000,0.000,0.000,0,12-10-11:02:50
0.007,0.018,0.014,0.000,0.000,0.001,0,12-10-11:02:50
0.008,0.023,0.030,0.000,0.000,0.001,0,12-10-11:02:50
0.021,0.001,0.003,0.001,0.000,0.001,0,12-10-11:02:50
0.009,0.012,0.079,0.001,0.000,0.001,0,12-10-11:02:50
0.013,0.006,0.053,0.000,0.000,0.000,0,12-10-11:02:50
0.003,0.006,0.033,0.000,0.000,0.001,0,12-10-11:02:50
0.016,0.015,0.072,0.000,0.000,0.000,0,12-10-11:02:50
0.005,0.013,0.013,0.000,0.000,0.001,0,12-10-11:02:50
0.007,0.019,0.038,0.000,0.000,0.001,0,12-10-11:02:50
0.006,0.016,0.018,0.000,0.000,0.001,0,12-10-11:02:50
0.010,0.016,0.027,0.000,0.000,0.000,0,12-10-11:02:50
0.002,0.001,0.019,0.000,0.000,0.001,0,12-10-11:02:50
0.002,0.003,0.006,0.000,0.000,0.001,0,12-10-11:02:50
0.007,0.011,0.005,0.000,0.000,0.000,0,12-10-11:02:50
0.001,0.003,0.009,0.000,0.000,0.000,0,12-10-11:02:51
0.003,0.002,0.041,0.000,0.001,0.000,0,12-10-11:02:51
0.007,0.004,0.055,0.000,0.001,0.001,0,12-10-11:02:51
0.014,0.021,0.040,0.000,0.001,0.000,0,12-10-11:02:51
0.003,0.004,0.005,0.000,0.000,0.001,0,12-10-11:02:51
0.004,0.023,0.073,0.000,0.000,0.000,0,12-10-11:02:51
0.002,0.007,0.028,0.000,0.000,0.000,0,12-10-11:02:51
0.016,0.005,0.045,0.000,0.000,0.000,0,12-10-11:02:51
0.009,0.018,0.041,0.000,0.001,0.000,0,12-10-11:02:51
0.006,0.019,0.063,0.000,0.001,0.000,0,12-10-11:02:51
0.013,0.029,0.047,0.000,0.001,0.000,0,12-10-11:02:51
0.001,0.020,0.021,0.001,0.001,0.000,0,12-10-11:02:51
0.014,0.025,0.110,0.001,0.001,0.001,0,12-10-11:02:51
0.012,0.014,0.004,0.000,0.001,0.001,0,12-10-11:02:51
0.000,0.015,0.036,0.000,0.001,0.001,0,12-10-11:02:51
0.002,0.021,0.097,0.000,0.001,0.000,0,12-10-11:02:51
0.002,0.001,0.001,0.000,0.000,0.000,0,12-10-11:02:51
0.004,0.006,0.027,0.000,0.000,0.001,0,12-10-11:02:51
0.001,0.023,0.012,0.000,0.001,0.000,0,12-10-11:02:51
0.000,0.001,0.026,0.001,0.000,0.000,0,12-10-11:02:51
0.001,0.024,0.009,0.001,0.002,0.001,0,12-10-11:02:52
0.006,0.002,0.058,0.000,0.001,0.000,0,12-10-11:02:52
0.020,0.017,0.038,0.000,0.000,0.000,0,12-10-11:02:52
0.012,0.007,0.068,0.000,0.001,0.000,0,12-10-11:02:52
0.007,0.005,0.062,0.000,0.000,0.001,0,12-10-11:02:52
0.009,0.006,0.009,0.000,0.001,0.001,0,12-10-11:02:52
0.008,0.005,0.001,0.000,0.000,0.000,0,12-10-11:02:52
0.009,0.007,0.021,0.000,0.000,0.000,0,12-10-11:02:52
0.005,0.009,0.024,0.000,0.000,0.000,0,12-10-11:02:52
0.006,0.014,0.027,0.000,0.000,0.000,0,12-10-11:02:52
0.009,0.007,0.005,0.000,0.000,0.000,0,12-10-11:02:52
0.004,0.013,0.009,0.000,0.000,0.001,0,12-10-11:02:52
0.000,0.005,0.003,0.000,0.000,0.001,0,12-10-11:02:52
0.000,0.016,0.007,0.000,0.000,0.001,0,12-10-11:02:52
0.007,0.004,0.011,0.000,0.000,0.000,0,12-10-11:02:52
0.000,0.010,0.025,0.000,0.000,0.000,0,12-10-11:02:52
0.004,0.002,0.001,0.000,0.000,0.000,0,12-10-11:02:52
0.018,0.000,0.023,0.000,0.000,0.001,0,12-10-11:02:52
0.016,0.002,0.016,0.000,0.000,0.001,0,12-10-11:02:52
0.007,0.002,0.006,0.000,0.000,0.001,0,12-10-11:02:53
0.002,0.011,0.001,0.000,0.000,0.000,0,12-10-11:02:53
0.004,0.014,0.023,0.000,0.001,0.000,0,12-10-11:02:53
0.003,0.005,0.006,0.000,0.001,0.000,0,12-10-11:02:53
0.007,0.002,0.001,0.000,0.001,0.000,0,12-10-11:02:53
0.000,0.006,0.023,0.000,0.000,0.000,0,12-10-11:02:53
0.011,0.007,0.004,0.000,0.000,0.000,0,12-10-11:02:53
0.001,0.011,0.012,0.000,0.000,0.000,0,12-10-11:02:53
0.005,0.003,0.002,0.000,0.000,0.000,0,12-10-11:02:53
0.000,0.001,0.011,0.000,0.000,0.001,0,12-10-11:02:53
0.009,0.009,0.021,0.000,0.000,0.001,0,12-10-11:02:53
0.008,0.000,0.016,0.000,0.001,0.000,0,12-10-11:02:53
0.007,0.006,0.007,0.000,0.000,0.000,0,12-10-11:02:53
0.003,0.005,0.009,0.000,0.000,0.000,0,12-10-11:02:53
0.003,0.004,0.001,0.000,0.000,0.000,0,12-10-11:02:53
0.007,0.007,0.020,0.000,0.000,0.000,0,12-10-11:02:53
0.003,0.007,0.012,0.000,0.000,0.000,0,12-10-11:02:53
0.002,0.007,0.009,0.000,0.000,0.001,0,12-10-11:02:53
0.002,0.004,0.016,0.000,0.000,0.001,0,12-10-11:02:53
0.002,0.011,0.012,0.000,0.000,0.000,0,12-10-11:02:53
0.009,0.007,0.000,0.000,0.000,0.000,0,12-10-11:02:54
