0.016,0.022,0.010,0.000,0.002,0.001,0,12-10-11:00:09
0.023,0.007,0.033,0.000,0.002,0.001,0,12-10-11:00:09
0.010,0.014,0.005,0.000,0.001,0.000,0,12-10-11:00:09
0.016,0.010,0.004,0.001,0.000,0.000,0,12-10-11:00:09
0.014,0.015,0.003,0.001,0.000,0.000,0,12-10-11:00:09
0.009,0.007,0.003,0.001,0.001,0.001,0,12-10-11:00:09
0.021,0.004,0.004,0.001,0.001,0.000,0,12-10-11:00:09
0.002,0.016,0.004,0.001,0.001,0.001,0,12-10-11:00:09
0.019,0.007,0.004,0.001,0.001,0.001,0,12-10-11:00:09
0.004,0.002,0.007,0.001,0.001,0.000,0,12-10-11:00:09
0.010,0.005,0.006,0.001,0.001,0.001,0,12-10-11:00:09
0.015,0.008,0.005,0.001,0.001,0.001,0,12-10-11:00:10
0.003,0.004,0.002,0.001,0.001,0.001,0,12-10-11:00:10
0.005,0.004,0.010,0.001,0.001,0.000,0,12-10-11:00:10
0.002,0.007,0.000,0.001,0.001,0.000,0,12-10-11:00:10
0.010,0.010,0.005,0.001,0.001,0.000,0,12-10-11:00:10
0.006,0.004,0.004,0.001,0.001,0.000,0,12-10-11:00:10
0.004,0.008,0.002,0.001,0.001,0.000,0,12-10-11:00:10
0.007,0.001,0.000,0.001,0.001,0.000,0,12-10-11:00:10
0.005,0.005,0.004,0.001,0.001,0.000,0,12-10-11:00:10
0.001,0.007,0.000,0.001,0.001,0.000,0,12-10-11:00:10
0.003,0.000,0.004,0.001,0.001,0.000,0,12-10-11:00:10
0.004,0.008,0.007,0.001,0.001,0.000,0,12-10-11:00:10
0.000,0.009,0.005,0.001,0.001,0.000,0,12-10-11:00:10
0.009,0.005,0.005,0.001,0.001,0.001,0,12-10-11:00:10
0.009,0.007,0.007,0.001,0.001,0.001,0,12-10-11:00:10
0.004,0.003,0.009,0.001,0.001,0.000,0,12-10-11:00:10
0.007,0.004,0.007,0.001,0.001,0.000,0,12-10-11:00:10
0.003,0.001,0.006,0.001,0.001,0.000,0,12-10-11:00:10
0.007,0.005,0.006,0.001,0.002,0.001,0,12-10-11:00:10
0.011,0.002,0.008,0.001,0.002,0.001,0,12-10-11:00:10
0.000,0.004,0.002,0.001,0.001,0.000,0,12-10-11:00:10
0.005,0.003,0.004,0.001,0.001,0.000,0,12-10-11:00:10
0.004,0.004,0.008,0.001,0.001,0.000,0,12-10-11:00:10
0.002,0.005,0.004,0.001,0.001,0.001,0,12-10-11:00:10
0.007,0.014,0.003,0.001,0.001,0.001,0,12-10-11:00:10
0.000,0.005,0.004,0.001,0.001,0.000,0,12-10-11:00:11
0.014,0.006,0.005,0.001,0.001,0.001,0,12-10-11:00:11
0.006,0.008,0.005,0.001,0.001,0.001,0,12-10-11:00:11
0.003,0.004,0.006,0.001,0.001,0.001,0,12-10-11:00:11
0.001,0.003,0.003,0.001,0.001,0.000,0,12-10-11:00:11
0.001,0.004,0.005,0.001,0.001,0.000,0,12-10-11:00:11
0.003,0.005,0.002,0.001,0.001,0.000,0,12-10-11:00:11
0.001,0.013,0.004,0.001,0.001,0.001,0,12-10-11:00:11
0.012,0.008,0.002,0.001,0.001,0.001,0,12-10-11:00:11
0.004,0.009,0.003,0.001,0.001,0.001,0,12-10-11:00:11
0.002,0.007,0.000,0.001,0.002,0.000,0,12-10-11:00:11
